customer_id,customer_state,highest_education,employment_status,gender,income,residence_type,marital_status,sales_channel,coverage,policy,vehicle_class,vehicle_size,monthly_premium,months_since_last_claim,total_claim_amount,customer_lifetime_value
TH67541,Arizona,High School,Medical Leave,Female,16171,Urban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,74,8,1311,5652.72
TH68648,California,Associate,Employed,Male,85522,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,64,1,1165,5126.84
TH69908,Washington,Associate,Employed,Female,27228,Rural,Married,Branch,Extended,Personal,Sports Car,Midsize,129,19,1238.26,4865.37
TH70115,California,Associate,Employed,Male,34835,Urban,Married,Agent,Extended,Personal,Two-Door Car,Midsize,89,1,1294.69,6981.08
TH72397,California,Bachelor,Employed,Male,50562,Suburban,Married,Call Center,Extended,Personal,Four-Door Car,Midsize,79,19,1545.01,6279.82
TH72420,Oregon,Doctoral,Employed,Male,25752,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Small,73,28,1378.26,8720.46
TH96263,Nevada,High School,Employed,Female,73661,Urban,Married,Call Center,Extended,Personal,SUV,Midsize,128,34,1404.33,10280.81
TI14001,California,Associate,Employed,Male,60920,Urban,Single,Agent,Basic,Corporate,Two-Door Car,Midsize,64,10,1231.2,7507.46
TI19394,Oregon,Associate,Employed,Male,80714,Suburban,Married,Web,Basic,Personal,Four-Door Car,Small,72,18,1345.6,2918.58
TI19722,Washington,Doctoral,Employed,Male,30817,Rural,Divorced,Branch,Extended,Corporate,Four-Door Car,Midsize,88,25,1091.83,3436.13
TI48450,California,Associate,Employed,Male,23916,Suburban,Married,Call Center,Basic,Corporate,Two-Door Car,Midsize,68,33,1481.1100000000001,7948.54
TI58610,Arizona,Master,Employed,Female,51199,Suburban,Divorced,Branch,Basic,Corporate,Four-Door Car,Small,74,19,1355.2,2996.89
TI61458,California,Bachelor,Employed,Female,33806,Urban,Divorced,Web,Extended,Personal,Four-Door Car,Midsize,89,32,1395.73,27789.69
TI90592,California,Associate,Employed,Male,61568,Urban,Married,Agent,Extended,Corporate,Four-Door Car,Midsize,93,3,1240.82,7430.35
TI92884,Arizona,Bachelor,Employed,Male,61844,Suburban,Divorced,Call Center,Basic,Personal,Sports Car,Small,106,19,1508.8,12622.83
TJ20375,Arizona,High School,Employed,Female,34095,Suburban,Married,Web,Basic,Personal,Two-Door Car,Midsize,63,5,1302.4,7615.38
TJ30081,Arizona,Bachelor,Employed,Male,44428,Suburban,Single,Call Center,Basic,Personal,SUV,Midsize,104,17,1499.2,12036.62
TJ30354,Oregon,Bachelor,Employed,Female,22627,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,67,19,1321.6,5285.31
TJ32609,California,High School,Employed,Male,23860,Suburban,Married,Call Center,Basic,Personal,SUV,Small,114,25,1547.2,8925.63
TJ46491,Oregon,Associate,Employed,Female,22946,Suburban,Married,Agent,Extended,Personal,Four-Door Car,Large,76,18,1377.35,5980.85
TJ51874,Washington,High School,Medical Leave,Male,13908,Suburban,Married,Web,Basic,Corporate,SUV,Midsize,116,12,1804.13,8558.04
TJ58873,Oregon,High School,Employed,Male,56900,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,68,11,1304.12,2748.8
TJ68521,Washington,Master,Employed,Male,41991,Rural,Single,Call Center,Basic,Personal,Four-Door Car,Large,67,14,1088.38,5251.97
TJ76363,Arizona,Doctoral,Employed,Female,36495,Rural,Married,Agent,Extended,Corporate,SUV,Midsize,133,14,1229.93,10629.22
TJ82551,Nevada,Bachelor,Employed,Female,46928,Suburban,Married,Web,Premium,Personal,Four-Door Car,Midsize,102,31,1631.4,4063.33
TJ90326,California,Doctoral,Employed,Female,75037,Rural,Married,Call Center,Extended,Personal,Four-Door Car,Small,85,5,1180.56,13530.03
TK13024,Oregon,Associate,Employed,Male,80640,Urban,Married,Web,Basic,Personal,SUV,Midsize,111,2,1313.27,4408.07
TK22471,Oregon,Associate,Employed,Male,27984,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,62,7,1445.3600000000001,7275.92
TK30357,California,Bachelor,Employed,Female,90844,Rural,Divorced,Agent,Basic,Personal,SUV,Midsize,118,10,1232.67,14134.35
TK38409,Nevada,Associate,Employed,Male,72302,Suburban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,66,6,1316.8,2616.61
TK38732,Oregon,High School,Employed,Male,47824,Urban,Married,Agent,Extended,Personal,SUV,Midsize,129,8,1546.05,4873.35
TK45392,California,Bachelor,Employed,Female,35625,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65,10,1288.57,5107.16
TK59338,Arizona,Associate,Employed,Male,98036,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,113,18,1662.44,13559.39
TK65222,California,Bachelor,Employed,Male,22103,Rural,Single,Agent,Premium,Personal,Four-Door Car,Large,109,16,1160.34,16407.66
TL18087,Washington,Bachelor,Employed,Male,65083,Suburban,Married,Web,Extended,Personal,Four-Door Car,Midsize,77,30,1369.6,3059.28
TL20040,Oregon,Associate,Employed,Male,22354,Suburban,Married,Call Center,Basic,Personal,SUV,Small,118,27,1775.53,13989.85
TL39050,Arizona,Bachelor,Employed,Female,39837,Rural,Married,Web,Extended,Corporate,Luxury SUV,Midsize,201,11,1381.31,23893.3
TL43709,Washington,Bachelor,Employed,Male,89689,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Large,74,14,1136.83,8972.14
TL44525,California,Bachelor,Employed,Male,78618,Urban,Divorced,Agent,Basic,Corporate,Two-Door Car,Midsize,66,7,1225.58,2619.34
TL51969,Washington,Bachelor,Employed,Male,30969,Suburban,Divorced,Call Center,Basic,Personal,Two-Door Car,Small,63,26,1358.23,7334.92
TL60066,California,High School,Retired,Female,22283,Suburban,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,65,16,1572.0700000000002,2397.04
TL77607,California,Bachelor,Employed,Male,67969,Urban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,74,11,1197.78,8852.69
TM12486,Oregon,High School,Retired,Male,28140,Suburban,Single,Web,Extended,Personal,Four-Door Car,Small,85,23,1612,2959.95
TM13510,Arizona,Doctoral,Employed,Male,46168,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,65,1,1312,2588.86
TM14491,California,Bachelor,Employed,Male,44428,Suburban,Single,Call Center,Basic,Personal,SUV,Midsize,104,17,1499.2,12036.62
TM23514,Oregon,Associate,Employed,Male,60145,Urban,Single,Web,Extended,Personal,SUV,Midsize,132,8,1580.47,10272.61
TM24806,Oregon,Associate,Retired,Male,13528,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,86,21,1412.8,6005.85
TM25808,California,High School,Employed,Male,74720,Urban,Divorced,Agent,Basic,Personal,Two-Door Car,Midsize,70,15,1200.81,5565.69
TM43177,Oregon,High School,Employed,Female,97234,Urban,Single,Branch,Extended,Personal,Four-Door Car,Large,78,13,1317.98,3105.35
TM61357,Nevada,Bachelor,Employed,Male,72786,Urban,Married,Agent,Extended,Personal,Four-Door Car,Midsize,76,10,1363.85,24610.78
TM65736,Oregon,Master,Employed,Male,38644,Urban,Married,Web,Extended,Personal,Four-Door Car,Midsize,78,28,1361.46,3059.55
TM68292,California,Master,Medical Leave,Female,12626,Suburban,Single,Branch,Basic,Personal,Four-Door Car,Small,69,31,1331.2,4564.51
TM98684,Oregon,High School,Employed,Male,35127,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Small,62,9,1297.6,4842.28
TN29644,California,Associate,Employed,Female,67018,Rural,Married,Agent,Extended,Personal,Four-Door Car,Midsize,94,11,1104.43,7540.05
TN50051,California,Doctoral,Employed,Female,83318,Urban,Divorced,Web,Basic,Personal,Two-Door Car,Midsize,73,21,1211.34,2957.76
TN51356,Oregon,Bachelor,Employed,Male,82695,Urban,Divorced,Web,Basic,Personal,Four-Door Car,Midsize,62,10,1217.95,2450.88
TN54884,California,Associate,Employed,Female,39049,Urban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,63,30,1294.76,14932.1
TN56613,Arizona,Bachelor,Employed,Female,83771,Urban,Married,Web,Extended,Personal,Sports Car,Midsize,133,26,1482.33,5358.27
TN61016,California,High School,Employed,Female,37224,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Small,74,8,1355.2,8742.47
TN64240,California,Bachelor,Employed,Female,42582,Suburban,Divorced,Call Center,Extended,Corporate,Four-Door Car,Small,99,1,1629.3400000000001,7853.96
TN66124,California,High School,Employed,Male,77627,Rural,Married,Web,Extended,Corporate,Two-Door Car,Midsize,88,14,1205.17,10552.88
TN71469,Oregon,Associate,Employed,Female,90893,Suburban,Single,Web,Basic,Personal,SUV,Midsize,110,33,1700,4349.1
TN76120,Washington,Bachelor,Employed,Male,36088,Suburban,Single,Agent,Basic,Personal,Four-Door Car,Midsize,72,16,1345.6,5528.21
TN79487,California,Bachelor,Retired,Male,17622,Suburban,Divorced,Agent,Basic,Personal,Four-Door Car,Midsize,65,1,1312,4458.11
TN82637,Nevada,Associate,Employed,Male,21636,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,64,2,1213.59,11236.31
TN85931,Oregon,High School,Employed,Female,29227,Suburban,Married,Branch,Basic,Special,Two-Door Car,Midsize,74,0,1421.19,5897.56
TN90661,Nevada,High School,Employed,Male,83318,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Midsize,72,21,1345.6,5811.92
TO12347,California,Bachelor,Disabled,Male,16101,Suburban,Divorced,Call Center,Basic,Personal,Four-Door Car,Small,74,16,1437.6100000000001,5534.57
TO14996,Oregon,High School,Employed,Male,37595,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,70,2,1501.99,5633.95
TO18404,California,Bachelor,Employed,Female,73604,Urban,Divorced,Agent,Extended,Corporate,Two-Door Car,Midsize,88,12,1398.19,10453.26
TO19482,Oregon,High School,Employed,Male,67467,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,61,4,1365.88,4874.67
TO20795,Washington,Doctoral,Employed,Male,37675,Suburban,Single,Agent,Premium,Corporate,Four-Door Car,Midsize,104,23,1731.97,32467.66
TO34442,Washington,Associate,Employed,Male,59768,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Small,71,6,1340.8,5532.86
TO37423,Oregon,Associate,Employed,Male,41463,Suburban,Married,Web,Basic,Special,Four-Door Car,Midsize,74,2,1355.2,17569.16
TO39943,Washington,High School,Employed,Female,30503,Urban,Married,Call Center,Basic,Corporate,Two-Door Car,Midsize,63,32,1257.92,4897.98
TO55166,California,Bachelor,Employed,Male,72766,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,65,23,1091.46,2600
TO55363,Oregon,High School,Employed,Female,57335,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,67,22,1407.8899999999999,13367.87
TO60700,Washington,Bachelor,Retired,Female,25859,Suburban,Single,Agent,Basic,Special,Four-Door Car,Small,74,0,1355.2,7813.41
TO74000,Oregon,High School,Employed,Male,30595,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,69,22,1446.08,8114.41
TO84268,California,Master,Employed,Male,60964,Urban,Married,Agent,Premium,Personal,Four-Door Car,Midsize,113,21,1327.72,9051.71
TO96662,Oregon,Bachelor,Employed,Female,41837,Rural,Married,Call Center,Extended,Personal,Four-Door Car,Small,88,29,1142.06,6966.69
TP10619,California,High School,Medical Leave,Female,26660,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Midsize,63,23,1453.6,4892.42
TP12241,California,Associate,Medical Leave,Female,22338,Urban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,67,9,1307.8,5123.2
TP15362,Oregon,Associate,Employed,Male,28013,Suburban,Divorced,Branch,Extended,Personal,Four-Door Car,Midsize,91,16,1655.2,3592
TP20456,Arizona,High School,Employed,Male,45310,Suburban,Married,Agent,Extended,Personal,Luxury SUV,Midsize,229,28,2550.38,9090.27
TP30316,California,Associate,Employed,Male,79157,Rural,Married,Agent,Basic,Corporate,Two-Door Car,Small,61,25,1117.78,9705.31
TP34946,California,Associate,Disabled,Male,26784,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Small,67,14,1482.4,5108.04
TP51897,California,Associate,Employed,Female,36843,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,68,12,1357.6399999999999,2621.81
TP54769,California,Bachelor,Employed,Female,39452,Urban,Divorced,Web,Extended,Corporate,SUV,Midsize,131,6,1398.19,5103.36
TP96247,Oregon,High School,Medical Leave,Female,18606,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,110,12,1568.8400000000001,4099.66
TQ13499,Arizona,Associate,Employed,Male,69833,Suburban,Married,Agent,Premium,Personal,Four-Door Car,Small,118,32,1828.6599999999999,4731.75
TQ24692,Oregon,High School,Employed,Male,76214,Urban,Married,Web,Basic,Special,Four-Door Car,Midsize,72,7,1202.81,8676.7
TQ32702,Nevada,Associate,Employed,Female,22568,Suburban,Married,Branch,Extended,Corporate,Four-Door Car,Midsize,88,31,1422.4,6990.92
TQ37204,Oregon,High School,Employed,Female,59107,Urban,Married,Branch,Basic,Personal,SUV,Midsize,107,29,1480.52,8629.33
TQ73797,California,Bachelor,Employed,Male,25949,Suburban,Married,Branch,Basic,Personal,SUV,Small,104,0,1499.2,8099.84
TQ82322,California,Bachelor,Employed,Female,80927,Urban,Single,Branch,Basic,Personal,Two-Door Car,Midsize,62,25,1211.66,2438.69
TQ84956,California,High School,Employed,Male,55687,Suburban,Divorced,Agent,Premium,Corporate,Luxury SUV,Midsize,276,33,2324.8,10963.96
TQ85537,Washington,Associate,Employed,Male,72669,Urban,Married,Agent,Basic,Personal,Four-Door Car,Midsize,74,29,1332.77,2980.46
TQ88221,California,Bachelor,Employed,Female,30473,Suburban,Married,Call Center,Basic,Corporate,Four-Door Car,Midsize,72,20,1450.08,2841.44
TQ89058,Nevada,Master,Employed,Female,59124,Rural,Married,Call Center,Basic,Personal,Four-Door Car,Small,70,18,1173.43,2777.53
TR18337,Nevada,Associate,Employed,Female,50854,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Small,73,15,1101.49,11516.41
TR40401,Oregon,Doctoral,Employed,Male,57709,Suburban,Married,Branch,Extended,Personal,SUV,Midsize,125,10,1600,5073.28
TR85083,California,Bachelor,Employed,Male,61085,Suburban,Married,Branch,Basic,Personal,Two-Door Car,Midsize,70,27,1336,2764.49
TR96772,Arizona,High School,Employed,Female,61148,Rural,Married,Branch,Extended,Personal,Sports Car,Small,132,28,1098.21,15956.52
TS19868,California,Associate,Medical Leave,Male,27501,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,63,20,1542.3200000000002,2413.14
TS31001,Oregon,Bachelor,Employed,Male,55705,Rural,Divorced,Branch,Basic,Personal,SUV,Midsize,113,8,1149.91,26243.86
TS31417,Washington,Associate,Medical Leave,Male,16645,Suburban,Married,Web,Basic,Personal,SUV,Midsize,117,19,1696.96,39769.56
TS34391,Oregon,Associate,Employed,Male,50825,Urban,Married,Agent,Basic,Personal,SUV,Midsize,102,3,1369.6100000000001,8092.88
TS42594,California,High School,Employed,Female,59207,Suburban,Single,Agent,Premium,Personal,Four-Door Car,Midsize,116,23,1556.8,13770.98
TS81548,Oregon,Master,Employed,Female,43416,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,70,7,1336,5669.97
TS98462,Washington,High School,Employed,Female,78494,Rural,Married,Branch,Basic,Personal,Two-Door Car,Midsize,69,21,1078.19,22399.13
TT18939,California,Bachelor,Medical Leave,Male,29414,Rural,Divorced,Branch,Basic,Personal,Four-Door Car,Midsize,64,2,1071.3,4729.59
TT19625,Nevada,Bachelor,Employed,Female,38183,Suburban,Married,Branch,Basic,Personal,Luxury Car,Midsize,191,21,1981.01,15277.48
TT20057,Oregon,Associate,Employed,Male,59590,Urban,Divorced,Branch,Extended,Personal,SUV,Small,136,15,1460.27,10592.59
TT30338,Arizona,Master,Employed,Female,89586,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,63,28,1302.4,7675.87
TT36693,Nevada,Associate,Employed,Male,58842,Suburban,Married,Branch,Premium,Personal,Four-Door Car,Midsize,110,6,1528,4362.93
TT47031,Arizona,Bachelor,Employed,Female,76389,Urban,Married,Web,Basic,Personal,Four-Door Car,Small,68,5,1262,5450.57
TT63451,California,High School,Employed,Female,44342,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,74,24,1355.2,20925.9
TT68630,California,Bachelor,Employed,Female,90213,Suburban,Married,Call Center,Extended,Personal,Two-Door Car,Midsize,83,3,1398.4,3351.21
TT82373,California,Bachelor,Employed,Female,21450,Suburban,Married,Branch,Extended,Personal,Sports Car,Midsize,138,15,1938.51,10937.18
TT86956,California,Master,Employed,Female,47950,Urban,Married,Call Center,Basic,Personal,Four-Door Car,Large,65,27,1301.87,10537.4
TT97465,California,Associate,Employed,Male,57561,Suburban,Married,Agent,Basic,Corporate,Four-Door Car,Midsize,62,18,1298.43,14642.14
TU15769,Washington,Bachelor,Retired,Male,23665,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,67,19,1404.82,22658.54
TU27017,California,Bachelor,Employed,Male,41460,Suburban,Married,Branch,Extended,Personal,Four-Door Car,Midsize,83,1,1398.4,6625.29
TU27563,Oregon,Bachelor,Employed,Female,20694,Suburban,Married,Branch,Extended,Personal,Two-Door Car,Midsize,94,29,1451.2,3647.25
TU33850,Washington,Bachelor,Medical Leave,Female,16764,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,61,13,1292.8,4617.39
TU47984,Arizona,Associate,Employed,Female,21542,Suburban,Single,Agent,Extended,Personal,Four-Door Car,Midsize,97,13,1465.6,3733.03
TU53781,Oregon,Bachelor,Employed,Female,46503,Suburban,Divorced,Agent,Extended,Corporate,Luxury SUV,Midsize,215,4,2032,8427.17
TU67471,Washington,High School,Employed,Female,92766,Suburban,Married,Agent,Basic,Personal,Two-Door Car,Large,71,17,1379.03,20096.89
TU72516,Oregon,Associate,Disabled,Female,20392,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Midsize,73,23,1350.4,5608.17
TU77462,Oregon,Associate,Employed,Male,48088,Rural,Married,Web,Extended,Personal,Two-Door Car,Midsize,94,25,1134.83,7469.56
TU82820,California,Master,Employed,Male,73019,Suburban,Divorced,Agent,Basic,Corporate,SUV,Large,112,21,1537.6,4475.16
TU92578,California,Associate,Employed,Male,45345,Suburban,Married,Agent,Extended,Personal,SUV,Midsize,125,0,1600,14696.64
TV20901,California,Associate,Employed,Female,76381,Suburban,Married,Branch,Premium,Special,Two-Door Car,Small,116,23,1556.8,9337.9
TV35668,California,Associate,Medical Leave,Female,17576,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,71,29,1398.5,2722.21
TV37646,California,Associate,Employed,Female,70012,Suburban,Married,Agent,Basic,Personal,SUV,Small,119,22,1755.2,4794.12
TV53243,Arizona,Associate,Employed,Female,49625,Urban,Married,Agent,Basic,Corporate,Two-Door Car,Midsize,66,29,1261.55,2652.07
TV75816,Oregon,High School,Employed,Male,70911,Suburban,Single,Agent,Basic,Corporate,Two-Door Car,Midsize,63,20,1302.4,2386.2
TV77808,Arizona,High School,Employed,Male,67132,Suburban,Married,Branch,Basic,Corporate,Four-Door Car,Large,71,34,1466.37,5681.31
TV82603,California,Bachelor,Employed,Female,48081,Urban,Married,Branch,Basic,Personal,Luxury SUV,Small,188,31,1881.3600000000001,14895.4
TV87155,Oregon,Bachelor,Employed,Female,69738,Suburban,Married,Branch,Basic,Personal,Four-Door Car,Large,74,2,1492.13,20946.19
TV97612,Oregon,Bachelor,Medical Leave,Male,20815,Suburban,Married,Agent,Basic,Personal,SUV,Midsize,110,7,1528,8106
TW11115,California,High School,Employed,Female,30064,Urban,Married,Agent,Basic,Personal,Two-Door Car,Large,65,20,1296.85,2594.79
TW11712,Arizona,Master,Employed,Male,32906,Suburban,Single,Branch,Basic,Personal,SUV,Midsize,115,18,1552,4574.92
TW12556,Oregon,High School,Employed,Female,58577,Urban,Married,Agent,Basic,Personal,SUV,Midsize,110,6,1303.87,4428.03
TW16499,California,Bachelor,Employed,Male,43334,Suburban,Married,Call Center,Extended,Corporate,Two-Door Car,Small,95,3,1614.37,3633.05
TW17878,Oregon,High School,Employed,Female,52926,Suburban,Married,Call Center,Basic,Personal,Four-Door Car,Midsize,61,2,1292.8,2457.58
TW43626,California,Associate,Employed,Male,53554,Suburban,Married,Agent,Basic,Personal,Four-Door Car,Large,67,6,1327.02,8082.88
TW62773,Washington,High School,Disabled,Female,27604,Suburban,Married,Agent,Extended,Corporate,Two-Door Car,Midsize,92,20,1441.6,6969.88
TW64385,California,Bachelor,Employed,Male,36088,Suburban,Single,Agent,Basic,Corporate,Four-Door Car,Midsize,72,16,1345.6,5528.21
TW66679,Oregon,High School,Employed,Male,75741,Rural,Married,Agent,Basic,Corporate,SUV,Small,109,31,1217.19,8823.85
