movie_title,title_year,main_genre,duration,content_rating,Rate,imdb_score,budget,Profit,num_critic_for_reviews,num_user_for_reviews,num_voted_users,movie_facebook_likes,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes
The Brass Teapot,2012,Comedy,101.0,R,Average,6.4,900000,-893357,62.0,39.0,11965,0,6,975,947.0
The Hammer,2007,Comedy,88.0,R,High,7.3,850000,-407362,73.0,23.0,5489,337,0,465,140.0
Latter Days,2003,Comedy,107.0,R,High,7.2,850000,-30061,35.0,252.0,14580,0,6,23000,813.0
Time Changer,2002,Drama,95.0,PG,Average,5.6,825000,-809722,16.0,158.0,1742,409,14,284,234.0
Welcome to the Dollhouse,1995,Comedy,88.0,R,High,7.5,800000,3971000,74.0,174.0,26513,0,377,529,502.0
Ruby in Paradise,1993,Drama,114.0,R,High,7.2,800000,201437,11.0,28.0,2039,81,9,159,143.0
The Mudge Boy,2003,Crime,94.0,R,High,7.2,800000,-737456,17.0,30.0,3480,396,3,262,262.0
The Young Unknowns,2000,Drama,87.0,R,Average,4.2,800000,-741837,13.0,3.0,122,4,0,1000,749.0
Saints and Soldiers,2003,Action,90.0,PG-13,High,6.8,780000,530270,33.0,157.0,17725,1000,38,214,115.0
American Graffiti,1973,Comedy,112.0,PG,High,7.5,777000,114223000,100.0,238.0,63839,0,0,11000,2000.0
Kevin Hart: Laugh at My Pain,2011,Comedy,89.0,R,High,7.5,750000,6955974,5.0,8.0,3543,614,15,312,135.0
Safety Not Guaranteed,2012,Comedy,86.0,R,High,7.0,750000,3257792,271.0,260.0,101287,31000,365,934,830.0
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,Action,86.0,R,High,6.9,750000,4768918,82.0,73.0,12160,307,8,2000,424.0
Interview with the Assassin,2002,Drama,88.0,R,Average,6.6,750000,-702671,31.0,31.0,1661,163,168,108,72.0
All the Boys Love Mandy Lane,2006,Horror,90.0,R,Average,5.6,750000,1210521,233.0,129.0,25951,2000,129,935,611.0
The Innkeepers,2011,Horror,101.0,R,Average,5.5,750000,-672499,292.0,247.0,27260,0,243,969,128.0
Bled,2009,Horror,95.0,R,Low,3.1,750000,-750000,8.0,30.0,851,128,3,717,134.0
Hoop Dreams,1994,Documentary,170.0,PG-13,High,8.3,700000,7130611,53.0,74.0,18980,0,23,7,6.0
L.I.E.,2001,Crime,97.0,NC-17,High,7.2,700000,441829,64.0,109.0,8509,420,52,80,67.0
Half Nelson,2006,Drama,106.0,R,High,7.2,700000,1994973,208.0,189.0,70885,0,31,33000,519.0
Rize,2005,Documentary,86.0,PG-13,High,7.1,700000,2578611,49.0,46.0,2877,903,30,262,23.0
Naturally Native,1998,Drama,107.0,PG-13,Average,6.5,700000,-689492,2.0,6.0,103,102,0,752,282.0
B-Girl,2009,Drama,88.0,PG-13,Average,4.0,700000,-698840,8.0,10.0,551,303,0,618,592.0
Hav Plenty,1997,Comedy,84.0,R,Average,6.5,650000,1651777,25.0,36.0,819,161,21,465,170.0
After,2012,Fantasy,90.0,PG-13,Average,5.4,650000,-650000,34.0,27.0,3699,1000,4,523,385.0
Woodstock,1970,Documentary,215.0,R,High,8.1,600000,12700000,53.0,63.0,12631,0,14,262,227.0
Light from the Darkroom,2014,Action,90.0,PG-13,High,8.0,600000,-600000,,1.0,6,9,0,595,412.0
Broken Vessels,1998,Drama,90.0,R,Average,6.6,600000,-586507,18.0,19.0,531,51,4,919,711.0
Mercy Streets,2000,Action,106.0,PG-13,Average,5.6,600000,-428012,15.0,16.0,448,12,16,602,266.0
Arnolds Park,2007,Mystery,103.0,PG-13,Average,5.6,600000,-576384,,4.0,94,11,0,23,20.0
Love Letters,1983,Drama,88.0,R,Average,6.1,550000,4719990,4.0,9.0,487,7,11,2000,433.0
High Road,2011,Comedy,87.0,R,Average,5.4,546173,-546173,8.0,3.0,1305,244,490,833,523.0
The Sound and the Shadow,2014,Comedy,90.0,R,High,8.3,500000,-500000,1.0,1.0,30,70,0,84,41.0
The Station Agent,2003,Comedy,89.0,R,High,7.7,500000,5239376,154.0,286.0,58260,0,310,22000,833.0
Beyond the Mat,1999,Biography,108.0,R,High,7.6,500000,1547570,70.0,80.0,6790,491,6,54,44.0
Mad Hot Ballroom,2005,Documentary,105.0,PG,High,7.5,500000,7544906,84.0,65.0,3156,588,2,0,0.0
Wordplay,2006,Documentary,94.0,PG,High,7.4,500000,2617666,88.0,43.0,3394,694,3,196,184.0
Twin Falls Idaho,1999,Drama,111.0,R,High,7.3,500000,485341,54.0,87.0,3479,180,35,980,505.0
Mean Creek,2004,Crime,90.0,R,High,7.3,500000,103943,126.0,154.0,26407,1000,9,710,634.0
Lonesome Jim,2005,Comedy,91.0,R,Average,6.6,500000,-345923,81.0,53.0,6884,238,12000,778,327.0
Enter Nowhere,2011,Mystery,90.0,R,Average,6.6,500000,-500000,26.0,45.0,5025,701,0,322,178.0
Moms' Night Out,2014,Comedy,98.0,PG,Average,5.4,5000000,5429707,49.0,125.0,10483,0,10,589,416.0
Fireproof,2008,Drama,122.0,PG,Average,6.5,500000,32951479,50.0,215.0,17068,0,589,848,153.0
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Fantasy,87.0,R,Average,5.4,2200000,27800000,138.0,327.0,43485,0,28,426,359.0
Groove,2000,Drama,86.0,R,Average,6.5,500000,614943,46.0,74.0,3562,0,7,328,27.0
Hurricane Streets,1997,Crime,86.0,R,Average,6.5,500000,-165959,17.0,21.0,1038,51,204,659,529.0
The Living Wake,2007,Comedy,91.0,PG-13,Average,6.5,500000,-487945,28.0,10.0,739,339,0,472,185.0
The Singles Ward,2002,Comedy,102.0,PG,Average,6.4,500000,750798,5.0,53.0,1099,43,0,69,24.0
Benji,1974,Adventure,86.0,G,Average,6.1,500000,39052600,5.0,36.0,3411,816,24,407,189.0
Drinking Buddies,2013,Comedy,90.0,R,Average,6.1,500000,-157064,155.0,106.0,45928,0,217,10000,10000.0
The Slaughter Rule,2002,Drama,112.0,R,Average,6.1,500000,-486866,17.0,32.0,2004,183,12,33000,1000.0
The R.M.,2003,Comedy,101.0,PG,Average,6.0,500000,611615,3.0,34.0,651,44,0,69,34.0
Never Again,2001,Comedy,98.0,R,Average,6.0,500000,-204532,25.0,34.0,709,139,71,22000,1000.0
Kingdom of the Spiders,1977,Horror,97.0,PG,Average,5.9,500000,16500000,95.0,84.0,3274,0,8,423,23.0
Open Water,2003,Adventure,79.0,R,Average,5.7,500000,30000882,235.0,916.0,42256,0,9,48,10.0
Kiss the Bride,2007,Comedy,100.0,R,Average,5.7,500000,-468063,9.0,10.0,1358,60,6,396,326.0
Rodeo Girl,2016,Family,108.0,PG,Average,5.7,500000,-500000,1.0,4.0,62,0,431,466,431.0
Civil Brand,2002,Crime,91.0,R,Average,5.3,500000,-256653,11.0,24.0,553,86,21,597,485.0
How Do You Know,2010,Comedy,121.0,PG-13,Average,5.3,120000000,-89787380,168.0,196.0,35066,0,274,273,216.0
The Californians,2005,Drama,87.0,PG,Average,5.0,500000,-495866,2.0,11.0,299,29,0,584,507.0
Girls Gone Dead,2012,Comedy,104.0,R,Average,3.5,500000,-500000,64.0,28.0,2012,0,32,685,492.0
Subconscious,2015,Action,122.0,R,Low,2.2,500000,-500000,1.0,16.0,292,353,406,358,317.0
Straight Out of Brooklyn,1991,Crime,91.0,R,Average,5.9,450000,2262293,8.0,11.0,475,123,10,353,12.0
Dogtown and Z-Boys,2001,Documentary,91.0,PG-13,High,7.7,400000,893295,86.0,88.0,10366,0,147,22,20.0
Napoleon Dynamite,2004,Comedy,92.0,PG,High,6.9,400000,44140956,220.0,1473.0,161448,0,100,970,759.0
Fabled,2002,Drama,84.0,R,Average,5.8,400000,-374082,8.0,10.0,191,7,0,169,80.0
I Want Your Money,2010,Documentary,92.0,PG,Average,5.1,400000,25899,4.0,31.0,1123,638,4,93,31.0
The Evil Dead,1981,Fantasy,96.0,NC-17,High,7.6,375000,29025000,304.0,740.0,141219,12000,0,634,66.0
Trekkies,1997,Documentary,86.0,PG,High,7.0,375000,242172,43.0,75.0,4407,672,3,643,606.0
American Ninja 2: The Confrontation,1987,Action,90.0,R,Average,4.7,350000,3650000,40.0,46.0,6046,583,44,615,96.0
Royal Kill,2009,Action,90.0,PG-13,Low,3.2,350000,-350000,8.0,18.0,476,53,0,502,119.0
Tumbleweeds,1999,Comedy,102.0,PG-13,High,6.7,312000,969176,64.0,73.0,2932,121,149,409,277.0
Anderson's Cross,2010,Comedy,98.0,R,High,7.2,300000,-300000,8.0,7.0,95,7,3,500,317.0
Pieces of April,2003,Comedy,80.0,PG-13,High,7.1,300000,2060184,131.0,177.0,18035,0,54,1000,806.0
Some Guy Who Kills People,2011,Comedy,97.0,R,Average,6.4,300000,-300000,131.0,58.0,4550,0,19,778,456.0
Death Race 2000,1975,Action,80.0,R,Average,6.2,300000,-300000,164.0,147.0,19875,0,43,13000,926.0
"First Love, Last Rites",1997,Drama,94.0,R,Average,5.5,300000,-259458,16.0,16.0,294,26,37,318,157.0
3 Backyards,2010,Drama,88.0,R,Average,5.2,300000,-260525,20.0,23.0,554,92,5,795,659.0
"Welcome Home, Roscoe Jenkins",2008,Comedy,114.0,PG-13,Average,5.3,35000000,7168445,76.0,39.0,10791,464,92,940,706.0
Locker 13,2014,Thriller,95.0,R,Average,4.8,300000,-297532,10.0,5.0,241,261,0,685,665.0
Midnight Cabaret,1990,Horror,94.0,R,Average,4.5,300000,-300000,1.0,4.0,47,4,0,156,102.0
Death Calls,2010,Action,90.0,R,Average,4.3,290000,-290000,,,30,16,2,466,216.0
Compliance,2012,Biography,90.0,R,Average,6.4,270000,48622,286.0,175.0,24668,0,25,601,260.0
Alpha and Omega,2010,Adventure,90.0,PG,Average,5.3,20000000,5077977,84.0,84.0,10986,0,0,681,611.0
UnDivided,2013,Documentary,66.0,PG,High,7.8,250000,-250000,1.0,1.0,6,53,0,0,0.0
Chasing Amy,1997,Comedy,113.0,R,High,7.3,250000,11756514,147.0,500.0,114070,0,0,13000,1000.0
Shotgun Stories,2007,Drama,92.0,PG-13,High,7.3,250000,-204339,85.0,32.0,7148,773,337,35,32.0
Better Luck Tomorrow,2002,Crime,98.0,R,High,7.2,250000,3549339,51.0,138.0,8000,661,681,94,26.0
On the Outs,2004,Drama,86.0,R,High,6.9,250000,-12184,26.0,15.0,603,122,5,68,64.0
Like Crazy,2011,Drama,90.0,PG-13,High,6.7,250000,3138210,206.0,150.0,46813,12000,52,34000,487.0
Horse Camp,2014,Family,108.0,PG,Average,6.6,250000,-250000,1.0,1.0,25,71,431,288,96.0
The Incredibly True Adventure of Two Girls in Love,1995,Comedy,94.0,R,Average,6.5,250000,1727544,23.0,36.0,3513,423,4,360,273.0
The Christmas Bunny,2010,Drama,98.0,PG,Average,6.2,250000,-250000,4.0,10.0,450,0,3,337,168.0
Graduation Day,1981,Horror,96.0,R,Average,4.5,250000,23644000,78.0,58.0,1905,249,5,431,338.0
Butterfly,1982,Crime,108.0,R,Average,4.5,250000,-250000,15.0,18.0,870,76,32,602,427.0
The Frozen,2012,Horror,95.0,PG-13,Average,4.4,250000,-250000,12.0,28.0,1488,519,7,236,206.0
The Canyons,2013,Drama,99.0,R,Average,3.9,250000,-200506,162.0,87.0,8511,0,261,924,835.0
Sunday School Musical,2008,Drama,93.0,G,Low,2.5,250000,-250000,5.0,18.0,602,777,7,349,168.0
Urbania,2000,Drama,106.0,R,High,7.0,225000,802119,38.0,73.0,2742,72,0,254,147.0
The Trials of Darryl Hunt,2006,Crime,106.0,PG-13,High,7.7,200000,-198889,11.0,10.0,771,246,15,2,0.0
Swingers,1996,Comedy,96.0,R,High,7.4,200000,4305922,77.0,252.0,63951,0,218,4000,135.0
Middle of Nowhere,2012,Drama,97.0,R,Average,6.5,200000,-121970,37.0,10.0,1034,569,151,1000,1000.0
Good Dick,2008,Comedy,86.0,R,Average,6.5,200000,-184458,38.0,51.0,6689,0,123,3000,985.0
The Grace Card,2010,Drama,101.0,PG-13,Average,6.4,200000,2228241,25.0,26.0,2099,0,0,77000,21.0
Baghead,2008,Comedy,84.0,R,Average,6.0,200000,-59984,93.0,40.0,3507,443,157,962,873.0
Malevolence,2003,Crime,90.0,R,Average,5.1,200000,146106,60.0,112.0,2413,198,25,169,25.0
Heroes of Dirt,2015,Action,98.0,PG-13,High,7.1,175000,-175000,2.0,1.0,53,197,0,52,36.0
She's Gotta Have It,1986,Comedy,88.0,R,Average,6.5,175000,6962502,26.0,26.0,4769,406,0,539,53.0
Tadpole,2000,Comedy,78.0,PG-13,Average,6.3,150000,2732062,91.0,101.0,5178,132,56,376,346.0
Sound of My Voice,2011,Drama,85.0,R,High,6.7,135000,270614,136.0,69.0,15775,0,129,120,119.0
An American in Hollywood,2014,Drama,89.0,R,High,7.2,125000,-125000,3.0,3.0,100,72,0,196,180.0
Romantic Schemer,2015,Romance,,PG-13,Average,5.1,125000,-125000,,,172,0,0,17,0.0
The Mighty,1998,Comedy,100.0,PG-13,High,7.3,100000,2543689,57.0,113.0,10499,0,23,1000,577.0
Hollywood Shuffle,1987,Comedy,81.0,R,High,7.0,100000,5128617,21.0,32.0,2770,471,467,467,322.0
Facing the Giants,2006,Drama,111.0,PG,High,6.7,100000,10074663,31.0,382.0,12399,0,589,589,150.0
Penitentiary,1979,Crime,99.0,R,Average,5.8,100000,187000,23.0,10.0,509,157,9,116,24.0
The Gallows,2015,Horror,81.0,R,Average,4.2,100000,22657819,159.0,150.0,13521,0,3,220,40.0
Absentia,2011,Drama,87.0,R,Average,5.8,70000,-61445,125.0,136.0,13065,3000,59,35,28.0
Happy Christmas,2014,Comedy,82.0,R,Average,5.6,70000,-39916,65.0,23.0,5507,812,217,10000,969.0
Super Size Me,2004,Comedy,100.0,PG,High,7.3,65000,11464368,193.0,404.0,85028,0,293,0,0.0
The FP,2011,Comedy,82.0,R,Average,5.6,60000,-19443,66.0,22.0,1389,0,32,968,407.0
This Is Martin Bonner,2013,Drama,83.0,R,Average,6.6,42000,-42000,34.0,7.0,733,234,3,695,571.0
The Last Waltz,1978,Documentary,117.0,PG,High,8.2,35000,286952,71.0,113.0,12611,0,17000,725,572.0
Mutual Appreciation,2005,Comedy,109.0,R,High,6.9,30000,73509,52.0,23.0,1578,91,26,26,6.0
The Legend of God's Gun,2007,Western,78.0,R,Average,4.1,30000,213768,3.0,9.0,143,13,6,32,17.0
Slacker,1991,Comedy,100.0,R,High,7.1,23000,1204508,61.0,80.0,15103,2000,0,5,0.0
The Puffy Chair,2005,Comedy,85.0,R,Average,6.6,15000,177467,51.0,71.0,4067,297,157,830,224.0
Primer,2004,Drama,77.0,PG-13,High,7.0,7000,417760,143.0,371.0,72639,19000,291,291,45.0
Walking with Dinosaurs 3D,2013,Adventure,87.0,PG,Average,5.2,80000000,-43926768,113.0,66.0,8913,0,43,882,396.0
El Mariachi,1992,Action,81.0,R,High,6.9,7000,2033920,56.0,130.0,52055,0,0,121,20.0
My Date with Drew,2004,Documentary,90.0,PG,Average,6.6,1100,84122,43.0,84.0,4285,456,16,86,23.0
Pink Flamingos,1972,Comedy,108.0,NC-17,Average,6.1,10000,170483,73.0,183.0,16792,0,0,462,143.0
The Mongol King,2005,Crime,84.0,PG-13,High,7.8,3250,-2350,,1.0,36,4,2,45,44.0
20 Dates,1998,Biography,87.0,R,Average,5.3,60000,476767,32.0,83.0,1622,30,0,1000,184.0
Pi,1998,Drama,84.0,R,High,7.5,60000,3156970,138.0,586.0,142619,24000,0,1000,512.0
The Brothers McMullen,1995,Comedy,98.0,R,Average,6.6,25000,10221600,36.0,36.0,6375,265,0,138,111.0
Riä¢hie Riä¢h,1994,Comedy,95.0,PG,Average,5.2,40000000,-1912244,19.0,39.0,49612,0,80,3000,450.0
Rocky,1976,Drama,145.0,PG,High,8.1,960000,116275247,141.0,542.0,375240,0,80,13000,1000.0
The Lost Skeleton of Cadavra,2001,Comedy,90.0,PG,High,7.0,40000,70536,88.0,118.0,4117,0,56,126,76.0
Another Earth,2011,Drama,92.0,PG-13,High,7.0,100000,1216074,242.0,228.0,71387,21000,135,574,399.0
Casablanca,1942,Drama,82.0,PG,High,8.6,950000,9512500,242.0,1123.0,387508,23000,345,2000,607.0
Your Highness,2011,Adventure,102.0,R,Average,5.6,49900000,-28342760,208.0,274.0,85237,18000,234,20000,11000.0
Mallrats,1995,Comedy,123.0,R,High,7.2,6000000,-3877439,93.0,434.0,99033,0,0,1000,898.0
Lights Out,2016,Horror,81.0,PG-13,High,6.9,4900000,51636016,159.0,95.0,13523,0,26,2000,509.0
The House of the Devil,2009,Horror,95.0,R,Average,6.4,900000,-799341,238.0,193.0,30160,0,243,969,962.0
Wendy and Lucy,2008,Drama,80.0,R,High,7.1,200000,656942,189.0,112.0,12241,0,129,375,44.0
Fighting Tommy Riley,2004,Drama,109.0,R,Average,6.6,200000,-194801,13.0,23.0,720,30,3,54,53.0
November,2004,Drama,78.0,R,Average,5.5,150000,41309,43.0,64.0,2787,98,7,308,249.0
This Is Where I Leave You,2014,Comedy,103.0,R,Average,6.6,19800000,14490142,156.0,145.0,54242,14000,189,2000,1000.0
Metropolitan,1990,Comedy,98.0,PG-13,High,7.5,225000,2713208,71.0,52.0,7143,865,89,88,74.0
The Hebrew Hammer,2003,Comedy,87.0,R,Average,6.2,1000000,-980461,35.0,53.0,4182,3000,4,2000,1000.0
Limbo,1999,Adventure,126.0,R,High,7.1,8000000,-6002193,46.0,140.0,5158,196,407,638,107.0
Fight to the Finish,2016,Action,94.0,PG-13,Average,4.0,150000,-150000,3.0,2.0,60,381,0,918,402.0
Road Trip,2000,Comedy,94.0,R,Average,6.5,15600000,52925609,103.0,302.0,132963,0,480,1000,490.0
Jumping the Broom,2011,Comedy,112.0,PG-13,Average,5.7,6600000,30695394,52.0,59.0,7973,0,70,1000,912.0
Leaving Las Vegas,1995,Drama,111.0,R,High,7.6,3600000,28368347,123.0,286.0,93894,0,81,12000,898.0
Choke,2008,Comedy,92.0,R,Average,6.5,3000000,-73435,159.0,72.0,28573,0,0,1000,585.0
The French Connection,1971,Action,104.0,R,High,7.8,1800000,39358757,138.0,280.0,82476,0,607,813,165.0
Bloodsport,1988,Action,92.0,R,High,6.8,1100000,10706119,61.0,210.0,57578,0,15,633,403.0
Everything Put Together,2000,Drama,87.0,R,Average,6.6,100000,-92110,24.0,10.0,601,22,395,991,946.0
Paranormal Activity,2007,Horror,84.0,R,Average,6.3,15000,107902283,409.0,1189.0,184824,12000,110,189,109.0
The Abyss,1989,Adventure,171.0,PG-13,High,7.6,69500000,-15278000,82.0,380.0,131217,0,0,2000,650.0
The Reader,2008,Drama,124.0,R,High,7.6,32000000,2180954,299.0,370.0,189812,15000,335,14000,388.0
Pulse,2006,Drama,90.0,PG-13,Average,4.7,20000000,259297,148.0,258.0,24969,0,2,16000,1000.0
Secret in Their Eyes,2015,Crime,111.0,PG-13,Average,6.2,19500000,680155,155.0,81.0,20186,0,53,8000,963.0
The Illusionist,2006,Drama,110.0,PG-13,High,7.6,16000000,23825798,236.0,645.0,295375,15000,168,3000,979.0
About Last Night,2014,Comedy,100.0,R,Average,6.1,12500000,36137684,90.0,42.0,16979,0,38,833,807.0
Lars and the Real Girl,2007,Comedy,106.0,PG-13,High,7.4,12000000,-6050307,226.0,299.0,114762,19000,44,33000,730.0
Cruel Intentions,1999,Drama,97.0,R,High,6.9,10500000,27701895,101.0,749.0,149222,0,16,4000,656.0
In the Land of Women,2007,Comedy,97.0,PG-13,Average,6.5,10000000,1043445,81.0,74.0,27689,1000,21,17000,1000.0
The Way of the Gun,2000,Action,119.0,R,High,6.7,8500000,-2452144,117.0,327.0,27536,1000,188,187,127.0
Election,1999,Comedy,103.0,R,High,7.3,8000000,6879556,175.0,441.0,73640,0,729,2000,841.0
Boyz n the Hood,1991,Crime,112.0,R,High,7.8,6000000,51504069,64.0,183.0,94139,0,309,27,26.0
Wonderland,2003,Crime,104.0,R,Average,6.6,5000000,-3943898,91.0,153.0,18792,1000,10,715,436.0
Monster,2003,Biography,109.0,R,High,7.3,4500000,29968224,185.0,533.0,105568,0,260,9000,844.0
The Players Club,1998,Comedy,104.0,R,Average,5.6,4500000,18531390,22.0,26.0,4345,575,0,1000,597.0
The Kids Are All Right,2010,Comedy,106.0,R,High,7.1,3500000,17303237,323.0,291.0,110616,16000,450,14000,3000.0
Pootie Tang,2001,Action,81.0,PG-13,Average,5.2,3000000,293258,31.0,131.0,11399,0,0,560,555.0
Jason Goes to Hell: The Final Friday,1993,Fantasy,91.0,R,Average,4.3,2500000,13435068,112.0,317.0,19331,949,18,935,805.0
Thirteen,2003,Drama,100.0,R,High,6.8,1500000,3099680,126.0,545.0,68222,0,308,1000,482.0
Kissing Jessica Stein,2001,Comedy,97.0,R,High,6.7,1000000,6022940,110.0,190.0,14018,682,0,378,321.0
The Perfect Host,2010,Comedy,93.0,R,High,6.8,500000,-451570,112.0,73.0,20176,0,11,443,298.0
The Blair Witch Project,1999,Horror,81.0,R,Average,6.4,60000,140470114,360.0,3400.0,186786,0,19,170,170.0
Close Encounters of the Third Kind,1977,Drama,135.0,PG,High,7.7,19400870,108899130,171.0,339.0,139288,0,14000,559,481.0
Mumford,1999,Comedy,112.0,R,High,6.9,28000000,-23445431,65.0,123.0,8134,209,759,11000,1000.0
Spy Kids 2: Island of Lost Dreams,2002,Action,100.0,PG,Average,5.1,38000000,47570368,103.0,107.0,44885,478,0,12000,2000.0
Diary of the Dead,2007,Horror,95.0,R,Average,5.7,2000000,-1047380,280.0,332.0,40800,0,0,569,529.0
The Walking Deceased,2015,Comedy,88.0,R,Average,3.4,1250000,-1250000,23.0,25.0,2348,0,6,680,418.0
The Cooler,2003,Crime,101.0,R,High,7.0,3200000,5043880,157.0,215.0,28714,762,47,658,635.0
Filly Brown,2012,Drama,80.0,R,Average,5.7,427000,2406383,16.0,11.0,910,0,8,2000,245.0
Rosemary's Baby,1968,Drama,136.0,R,High,8.0,2300000,31095426,215.0,447.0,140527,13000,2000,917,563.0
Transformers,2007,Action,144.0,PG-13,High,7.1,150000000,168759914,396.0,1782.0,513158,8000,0,662,599.0
The Secret Life of Walter Mitty,2013,Adventure,114.0,PG,High,7.3,90000000,-31770880,362.0,515.0,236421,70000,0,3000,806.0
Cold Mountain,2003,Adventure,154.0,R,High,7.2,79000000,16632614,198.0,674.0,118483,0,333,22000,20000.0
The Nutty Professor,1996,Comedy,95.0,PG-13,Average,5.6,54000000,74769345,57.0,99.0,86556,960,293,851,773.0
Star Trek: First Contact,1996,Action,111.0,PG-13,High,7.6,45000000,47001027,143.0,286.0,97838,3000,906,1000,1000.0
Switchback,1997,Crime,118.0,R,Average,6.4,37000000,-30517805,38.0,81.0,9740,389,11,37,12.0
The Notebook,2004,Drama,123.0,PG-13,High,7.9,29000000,-28935714,177.0,1111.0,396396,57000,415,33000,638.0
Walk the Line,2005,Biography,153.0,PG-13,High,7.9,28000000,91518352,291.0,815.0,188637,11000,446,523,405.0
Shakespeare in Love,1998,Comedy,123.0,R,High,7.2,25000000,75241322,134.0,752.0,175524,0,108,1000,264.0
Beyond the Sea,2004,Biography,118.0,PG-13,High,6.7,23000000,-16855194,113.0,248.0,12821,0,18000,18000,5000.0
The Informant!,2009,Comedy,108.0,R,Average,6.5,21000000,12313582,248.0,175.0,52888,0,0,13000,734.0
Never Back Down,2008,Action,110.0,PG-13,Average,6.6,20000000,4848292,140.0,184.0,80556,0,65,3000,427.0
The Silence of the Lambs,1991,Crime,138.0,R,High,8.6,19000000,111727000,185.0,916.0,887467,40000,438,12000,826.0
From Dusk Till Dawn,1996,Crime,108.0,R,High,7.3,19000000,6753840,165.0,592.0,219091,12000,0,16000,4000.0
A Very Harold & Kumar 3D Christmas,2011,Adventure,90.0,R,Average,6.3,19000000,16033759,161.0,93.0,55008,21000,12,786,651.0
Just Married,2003,Comedy,95.0,PG-13,Average,5.4,18000000,38127162,97.0,205.0,57479,0,189,500,308.0
Austin Powers: International Man of Mystery,1997,Comedy,68.0,PG-13,High,7.0,17000000,36868030,129.0,425.0,183425,0,116,8000,503.0
Mean Girls,2004,Comedy,97.0,PG-13,High,7.0,17000000,69049418,159.0,554.0,245989,0,70,2000,1000.0
Star Trek III: The Search for Spock,1984,Action,105.0,PG,Average,6.6,17000000,59400000,110.0,192.0,58743,0,12000,12000,664.0
The Family Stone,2005,Comedy,103.0,PG-13,Average,6.3,17000000,-10938241,142.0,475.0,49077,0,15,723,552.0
Deuce Bigalow: Male Gigolo,1999,Comedy,88.0,R,Average,5.7,17000000,48535067,91.0,202.0,59380,0,31,1000,489.0
Love the Coopers,2015,Comedy,107.0,PG-13,Average,5.7,17000000,9284475,97.0,68.0,9051,0,24,10000,566.0
Detroit Rock City,1999,Comedy,95.0,R,High,6.8,15000000,-10806975,42.0,194.0,30682,0,89,1000,852.0
Duets,2000,Comedy,112.0,R,Average,6.0,15000000,-10265765,65.0,123.0,8217,573,28,555,403.0
Double Impact,1991,Action,110.0,R,Average,5.5,15000000,15102717,40.0,72.0,28736,0,23,633,67.0
Beverly Hills Cop,1984,Action,105.0,R,High,7.3,14000000,220760500,94.0,175.0,126464,0,102,901,605.0
Because of Winn-Dixie,2005,Comedy,106.0,PG,Average,6.4,14000000,18645546,96.0,88.0,8427,1000,61,907,807.0
2016: Obama's America,2012,Documentary,87.0,PG,Average,5.1,2500000,30849949,30.0,199.0,9010,0,67,871,118.0
Urban Legends: Final Cut,2000,Horror,97.0,R,Average,4.1,14000000,7468807,108.0,227.0,13048,243,83,912,786.0
Star Trek II: The Wrath of Khan,1982,Action,116.0,PG,High,7.7,11000000,67900000,148.0,359.0,91414,0,120,12000,980.0
American Pie,1999,Comedy,95.0,R,High,7.0,11000000,90736215,145.0,789.0,315549,0,80,3000,1000.0
Rushmore,1998,Comedy,93.0,R,High,7.7,9000000,8096053,179.0,640.0,134458,5000,0,13000,933.0
The Limey,1999,Crime,89.0,R,High,7.1,9000000,-5806898,111.0,240.0,24412,944,0,402,296.0
Nick and Norah's Infinite Playlist,2008,Comedy,90.0,PG-13,High,6.7,9000000,22487293,166.0,129.0,74887,0,6,904,715.0
Boiler Room,2000,Crime,120.0,R,High,7.0,8000000,8938179,132.0,246.0,41313,0,46,14000,826.0
PCU,1994,Comedy,79.0,PG-13,Average,6.5,8000000,-3649226,15.0,52.0,10476,0,157,4000,248.0
American Psycho,2000,Crime,102.0,R,High,7.6,7000000,8047419,288.0,1061.0,357275,18000,126,23000,1000.0
Thank You for Smoking,2005,Comedy,92.0,R,High,7.6,6500000,18292061,239.0,323.0,191998,0,655,24000,829.0
The Godfather,1972,Crime,175.0,R,High,9.2,6000000,128821952,208.0,2238.0,1155770,43000,0,14000,10000.0
Bernie,2011,Comedy,99.0,PG-13,High,6.8,5000000,4203192,231.0,136.0,45396,15000,0,11000,106.0
Saw II,2005,Horror,95.0,R,Average,6.6,4000000,83025093,250.0,864.0,188679,0,163,1000,654.0
